date,client_id,amount,notes,amount_duplicate
not-a-date,1224.0,3465.944461290093,note 1305,3465.944461290093
2024-02-24 10:00:00,1518.0,4537.124214654175,note 1306,4537.124214654175
2024-02-24 11:00:00,1169.0,3997.891036471573,note 1307,3997.891036471573
2024-02-24 12:00:00,1276.0,1225.114574372322,note 1308,1225.114574372322
2024-02-24 13:00:00,1678.0,2254.9091055166996,note 1309,2254.9091055166996
2024-02-24 14:00:00,1733.0,2078.2304209884296,note 1310,2078.2304209884296
2024-02-24 15:00:00,1562.0,942.3722035848439,note 1311,942.3722035848439
2024-02-24 16:00:00,1652.0,2457.0438820627605,note 1312,2457.0438820627605
2024-02-24 17:00:00,1820.0,1564.7642884858074,note 1313,1564.7642884858074
2024-02-24 18:00:00,1393.0,3579.187939067808,note 1314,3579.187939067808
2024-02-24 19:00:00,1416.0,4123.628666609886,note 1315,4123.628666609886
2024-02-24 20:00:00,,716.8254712736949,note 1316,716.8254712736949
2024-02-24 21:00:00,1395.0,1499.998357773387,note 1317,1499.998357773387
2024-02-24 22:00:00,1617.0,846.507443587249,note 1318,846.507443587249
2024-02-24 23:00:00,1937.0,2474.5447040199024,note 1319,2474.5447040199024
2024-02-25 00:00:00,1585.0,2182.4813624115955,note 1320,2182.4813624115955
2024-02-25 01:00:00,1181.0,3272.8009305901005,note 1321,3272.8009305901005
2024-02-25 02:00:00,,677.6166080770407,note 1322,677.6166080770407
not-a-date,1344.0,3371.399731045053,note 1323,3371.399731045053
2024-02-25 04:00:00,1692.0,4577.075250560142,note 1324,4577.075250560142
not-a-date,1255.0,1969.0401319829502,note 1325,1969.0401319829502
2024-02-25 06:00:00,1359.0,4194.488244100654,note 1326,4194.488244100654
2024-02-25 07:00:00,,1759.5181944588544,note 1327,1759.5181944588544
not-a-date,1956.0,1951.4269559039549,note 1328,1951.4269559039549
2024-02-25 09:00:00,1892.0,1257.7992758498133,note 1329,1257.7992758498133
2024-02-25 10:00:00,1918.0,4103.753732596714,note 1330,4103.753732596714
2024-02-25 11:00:00,1179.0,3090.177898033826,note 1331,3090.177898033826
2024-02-25 12:00:00,1809.0,1487.946770401256,note 1332,1487.946770401256
2024-02-25 13:00:00,,2933.205839157028,note 1333,2933.205839157028
2024-02-25 14:00:00,1133.0,3597.0255925139872,note 1334,3597.0255925139872
2024-02-25 15:00:00,,1360.0823908197567,note 1335,1360.0823908197567
2024-02-25 16:00:00,1142.0,1900.844086660838,note 1336,1900.844086660838
2024-02-25 17:00:00,1409.0,4184.525141795753,note 1337,4184.525141795753
2024-02-25 18:00:00,1863.0,237.82147148193224,note 1338,237.82147148193224
not-a-date,1845.0,1548.9414294010883,note 1339,1548.9414294010883
2024-02-25 20:00:00,1926.0,4347.158316842162,note 1340,4347.158316842162
2024-02-25 21:00:00,1340.0,2147.697571330549,note 1341,2147.697571330549
2024-02-25 22:00:00,1681.0,2180.796903949653,note 1342,2180.796903949653
2024-02-25 23:00:00,1557.0,error,note 1343,error
2024-02-26 00:00:00,1260.0,425.1220154819087,note 1344,425.1220154819087
2024-02-26 01:00:00,1146.0,2413.7697728352996,note 1345,2413.7697728352996
2024-02-26 02:00:00,1950.0,error,note 1346,error
2024-02-26 03:00:00,1428.0,2040.2902669969085,note 1347,2040.2902669969085
2024-02-26 04:00:00,1069.0,3193.1588478350573,note 1348,3193.1588478350573
2024-02-26 05:00:00,1527.0,2495.9883759697846,note 1349,2495.9883759697846
2024-02-26 06:00:00,1734.0,2409.802938017418,note 1350,2409.802938017418
2024-02-26 07:00:00,1476.0,546.8403897884994,note 1351,546.8403897884994
2024-02-26 08:00:00,1211.0,1098.50303647267,note 1352,1098.50303647267
2024-02-26 09:00:00,1239.0,2228.9532093190137,note 1353,2228.9532093190137
2024-02-26 10:00:00,1927.0,1712.7612058579978,note 1354,1712.7612058579978
2024-02-26 11:00:00,1122.0,3264.141893594964,note 1355,3264.141893594964
2024-02-26 12:00:00,1772.0,3229.6145047872224,note 1356,3229.6145047872224
2024-02-26 13:00:00,1215.0,3920.4527249559887,note 1357,3920.4527249559887
2024-02-26 14:00:00,1829.0,2480.1947287157973,note 1358,2480.1947287157973
2024-02-26 15:00:00,1320.0,1210.5103238183951,note 1359,1210.5103238183951
2024-02-26 16:00:00,1983.0,349.58238681207746,note 1360,349.58238681207746
2024-02-26 17:00:00,1994.0,error,note 1361,error
2024-02-26 18:00:00,1948.0,error,note 1362,error
2024-02-26 19:00:00,1635.0,1747.4092856835225,note 1363,1747.4092856835225
2024-02-26 20:00:00,,3174.9619860427288,note 1364,3174.9619860427288
2024-02-26 21:00:00,1978.0,3416.689654731989,note 1365,3416.689654731989
not-a-date,1002.0,2759.4080489522953,note 1366,2759.4080489522953
2024-02-26 23:00:00,1202.0,3837.609022687267,note 1367,3837.609022687267
2024-02-27 00:00:00,1779.0,970.2490851469728,note 1368,970.2490851469728
2024-02-27 01:00:00,1029.0,3301.1031227221442,note 1369,3301.1031227221442
2024-02-27 02:00:00,1551.0,411.9427554415747,note 1370,411.9427554415747
2024-02-27 03:00:00,1271.0,1935.8424491484843,note 1371,1935.8424491484843
2024-02-27 04:00:00,1328.0,510.25467229869184,note 1372,510.25467229869184
2024-02-27 05:00:00,1003.0,2360.0910025640283,note 1373,2360.0910025640283
2024-02-27 06:00:00,1745.0,4143.6198062936255,note 1374,4143.6198062936255
2024-02-27 07:00:00,1819.0,2293.8341378896157,note 1375,2293.8341378896157
2024-02-27 08:00:00,1739.0,906.1440936503112,note 1376,906.1440936503112
2024-02-27 09:00:00,1688.0,error,note 1377,error
2024-02-27 10:00:00,1254.0,1083.1881959212112,note 1378,1083.1881959212112
2024-02-27 11:00:00,1374.0,1051.274491255959,note 1379,1051.274491255959
2024-02-27 12:00:00,1220.0,2879.7402516629913,note 1380,2879.7402516629913
2024-02-27 13:00:00,1043.0,2534.4289632935916,note 1381,2534.4289632935916
2024-02-27 14:00:00,1113.0,2884.5055221743373,note 1382,2884.5055221743373
2024-02-27 15:00:00,1901.0,4706.811160004518,note 1383,4706.811160004518
2024-02-27 16:00:00,1913.0,3659.56496673911,note 1384,3659.56496673911
2024-02-27 17:00:00,1534.0,4413.421819729531,note 1385,4413.421819729531
2024-02-27 18:00:00,1634.0,505.5532748841033,note 1386,505.5532748841033
2024-02-27 19:00:00,1179.0,943.1307597362998,note 1387,943.1307597362998
2024-02-27 20:00:00,1015.0,2451.3319554372947,note 1388,2451.3319554372947
2024-02-27 21:00:00,1846.0,4298.26440978349,note 1389,4298.26440978349
2024-02-27 22:00:00,1681.0,2082.1428052685405,note 1390,2082.1428052685405
2024-02-27 23:00:00,1233.0,error,note 1391,error
2024-02-28 00:00:00,1663.0,2621.2615974231376,note 1392,2621.2615974231376
2024-02-28 01:00:00,1617.0,4610.121513179807,note 1393,4610.121513179807
2024-02-28 02:00:00,1537.0,2668.6825281586794,note 1394,2668.6825281586794
2024-02-28 03:00:00,1552.0,170.9115656397894,note 1395,170.9115656397894
2024-02-28 04:00:00,1625.0,831.4704808930444,note 1396,831.4704808930444
2024-02-28 05:00:00,1002.0,error,note 1397,error
2024-02-28 06:00:00,1420.0,352.6220442764565,note 1398,352.6220442764565
2024-02-28 07:00:00,1666.0,446.90829968285476,note 1399,446.90829968285476
2024-02-28 08:00:00,1352.0,3125.0170233908416,note 1400,3125.0170233908416
2024-02-28 09:00:00,1961.0,626.4409120296037,note 1401,626.4409120296037
not-a-date,1622.0,3593.38229403826,note 1402,3593.38229403826
not-a-date,1115.0,4775.103975175606,note 1403,4775.103975175606
2024-02-28 12:00:00,1294.0,4462.770948043928,note 1404,4462.770948043928
2024-02-28 13:00:00,1789.0,1894.916560369631,note 1405,1894.916560369631
2024-02-28 14:00:00,1249.0,1836.5654806951625,note 1406,1836.5654806951625
2024-02-28 15:00:00,1457.0,923.4437596048376,note 1407,923.4437596048376
2024-02-28 16:00:00,1606.0,954.6944163663081,note 1408,954.6944163663081
2024-02-28 17:00:00,1359.0,541.4945675864019,note 1409,541.4945675864019
2024-02-28 18:00:00,1203.0,1505.0822263626037,note 1410,1505.0822263626037
2024-02-28 19:00:00,,202.56428819719878,note 1411,202.56428819719878
2024-02-28 20:00:00,1188.0,2176.5419897145316,note 1412,2176.5419897145316
2024-02-28 21:00:00,1276.0,4122.993602388114,note 1413,4122.993602388114
2024-02-28 22:00:00,1956.0,599.6982957660596,note 1414,599.6982957660596
2024-02-28 23:00:00,1230.0,3893.9837633597976,note 1415,3893.9837633597976
2024-02-29 00:00:00,1785.0,565.51643215272,note 1416,565.51643215272
2024-02-29 01:00:00,1928.0,3051.0238572842472,note 1417,3051.0238572842472
2024-02-29 02:00:00,1235.0,834.5700372006767,note 1418,834.5700372006767
2024-02-29 03:00:00,1296.0,944.5165005352995,note 1419,944.5165005352995
2024-02-29 04:00:00,,2629.7670445713616,note 1420,2629.7670445713616
2024-02-29 05:00:00,1833.0,1465.3788075812174,note 1421,1465.3788075812174
2024-02-29 06:00:00,1450.0,3264.316661367218,note 1422,3264.316661367218
2024-02-29 07:00:00,1707.0,2369.5423028317805,note 1423,2369.5423028317805
2024-02-29 08:00:00,1281.0,3185.895078424439,note 1424,3185.895078424439
2024-02-29 09:00:00,1507.0,1076.0543536541675,note 1425,1076.0543536541675
2024-02-29 10:00:00,1859.0,4247.146346430492,note 1426,4247.146346430492
2024-02-29 11:00:00,1062.0,3713.5995918373465,note 1427,3713.5995918373465
2024-02-29 12:00:00,1760.0,3103.542863479205,note 1428,3103.542863479205
2024-02-29 13:00:00,1950.0,3274.4862780675194,note 1429,3274.4862780675194
2024-02-29 14:00:00,1243.0,593.8775975283697,note 1430,593.8775975283697
2024-02-29 15:00:00,1424.0,4940.896859857889,note 1431,4940.896859857889
2024-02-29 16:00:00,1425.0,3978.855956062987,note 1432,3978.855956062987
2024-02-29 17:00:00,1859.0,3509.473027332119,note 1433,3509.473027332119
2024-02-29 18:00:00,1032.0,1970.4893779878041,note 1434,1970.4893779878041
2024-02-29 19:00:00,1928.0,4502.9960628971685,note 1435,4502.9960628971685
2024-02-29 20:00:00,1426.0,2513.689628329986,note 1436,2513.689628329986
2024-02-29 21:00:00,1065.0,3352.4285417907126,note 1437,3352.4285417907126
2024-02-29 22:00:00,1330.0,486.4105113735546,note 1438,486.4105113735546
2024-02-29 23:00:00,1958.0,1747.5731671409242,note 1439,1747.5731671409242
2024-03-01 00:00:00,1839.0,3512.3255350387008,note 1440,3512.3255350387008
2024-03-01 01:00:00,,2670.1056142475354,note 1441,2670.1056142475354
2024-03-01 02:00:00,1986.0,1534.3748255992623,note 1442,1534.3748255992623
not-a-date,1718.0,1247.7714264840154,note 1443,1247.7714264840154
2024-03-01 04:00:00,1016.0,3571.511567570285,note 1444,3571.511567570285
2024-03-01 05:00:00,1453.0,2483.4877604925246,note 1445,2483.4877604925246
2024-03-01 06:00:00,,1674.2442961539705,note 1446,1674.2442961539705
2024-03-01 07:00:00,1066.0,1425.7462707713687,note 1447,1425.7462707713687
2024-03-01 08:00:00,1839.0,error,note 1448,error
2024-03-01 09:00:00,1946.0,1632.9397216114526,note 1449,1632.9397216114526
2024-03-01 10:00:00,1589.0,2018.0649980556022,note 1450,2018.0649980556022
2024-03-01 11:00:00,1356.0,1662.3687715284432,note 1451,1662.3687715284432
2024-03-01 12:00:00,1644.0,681.6274909676388,note 1452,681.6274909676388
2024-03-01 13:00:00,1723.0,785.9394028868963,note 1453,785.9394028868963
2024-03-01 14:00:00,1769.0,4020.771423810865,note 1454,4020.771423810865
2024-03-01 15:00:00,1414.0,3215.026145734654,note 1455,3215.026145734654
2024-03-01 16:00:00,1220.0,1035.4752964845543,note 1456,1035.4752964845543
2024-03-01 17:00:00,1242.0,2810.134824229423,note 1457,2810.134824229423
not-a-date,1446.0,4496.975930736662,note 1458,4496.975930736662
2024-03-01 19:00:00,1661.0,1514.5104128734276,note 1459,1514.5104128734276
2024-03-01 20:00:00,1179.0,4403.434191780043,note 1460,4403.434191780043
2024-03-01 21:00:00,1094.0,3599.0364623733058,note 1461,3599.0364623733058
2024-03-01 22:00:00,1358.0,4656.391813301556,note 1462,4656.391813301556
not-a-date,1715.0,error,note 1463,error
not-a-date,1366.0,3058.976516265837,note 1464,3058.976516265837
2024-03-02 01:00:00,1114.0,4216.350905763648,note 1465,4216.350905763648
2024-03-02 02:00:00,1902.0,573.4055042928096,note 1466,573.4055042928096
2024-03-02 03:00:00,1607.0,1733.785405389803,note 1467,1733.785405389803
not-a-date,1921.0,3878.3144397555975,note 1468,3878.3144397555975
2024-03-02 05:00:00,1713.0,error,note 1469,error
2024-03-02 06:00:00,1933.0,2729.716268062982,note 1470,2729.716268062982
2024-03-02 07:00:00,1298.0,4620.610729872501,note 1471,4620.610729872501
2024-03-02 08:00:00,1576.0,223.48757433496155,note 1472,223.48757433496155
2024-03-02 09:00:00,1687.0,2932.4432596329834,note 1473,2932.4432596329834
2024-03-02 10:00:00,1930.0,1760.8188012227888,note 1474,1760.8188012227888
2024-03-02 11:00:00,1049.0,272.3249045819615,note 1475,272.3249045819615
2024-03-02 12:00:00,1874.0,181.52286151263252,note 1476,181.52286151263252
2024-03-02 13:00:00,1441.0,4865.190734973716,note 1477,4865.190734973716
2024-03-02 14:00:00,1168.0,4383.955158778521,note 1478,4383.955158778521
2024-03-02 15:00:00,1437.0,2233.197147398789,note 1479,2233.197147398789
2024-03-02 16:00:00,1514.0,error,note 1480,error
2024-03-02 17:00:00,1965.0,506.0629393407972,note 1481,506.0629393407972
2024-03-02 18:00:00,1463.0,3852.301127668152,note 1482,3852.301127668152
2024-03-02 19:00:00,1812.0,156.52005430205995,note 1483,156.52005430205995
2024-03-02 20:00:00,1684.0,994.0889840672497,note 1484,994.0889840672497
2024-03-02 21:00:00,1103.0,2651.661612070128,note 1485,2651.661612070128
2024-03-02 22:00:00,1186.0,357.07358243156057,note 1486,357.07358243156057
not-a-date,1034.0,4796.529169419367,note 1487,4796.529169419367
2024-03-03 00:00:00,1524.0,1594.632958456143,note 1488,1594.632958456143
2024-03-03 01:00:00,1584.0,2189.7215709841557,note 1489,2189.7215709841557
2024-03-03 02:00:00,,3193.7039203281524,note 1490,3193.7039203281524
2024-03-03 03:00:00,1443.0,1999.0744457271453,note 1491,1999.0744457271453
not-a-date,1906.0,3159.0419040784554,note 1492,3159.0419040784554
2024-03-03 05:00:00,1586.0,3378.9512592109395,note 1493,3378.9512592109395
2024-03-03 06:00:00,1254.0,4355.925931091948,note 1494,4355.925931091948
2024-03-03 07:00:00,1600.0,2509.5029113889896,note 1495,2509.5029113889896
2024-03-03 08:00:00,1469.0,3232.3583908979394,note 1496,3232.3583908979394
2024-03-03 09:00:00,1285.0,1591.3289418728864,note 1497,1591.3289418728864
2024-03-03 10:00:00,1467.0,2793.6692420831278,note 1498,2793.6692420831278
not-a-date,1134.0,1384.6535805373594,note 1499,1384.6535805373594
not-a-date,1552.0,3587.903639053145,note 1500,3587.903639053145
2024-03-03 13:00:00,,4845.148221955001,note 1501,4845.148221955001
2024-03-03 14:00:00,,1322.4880301774456,note 1502,1322.4880301774456
2024-03-03 15:00:00,1439.0,2112.6217804715398,note 1503,2112.6217804715398
2024-03-03 16:00:00,1334.0,2620.0519121351817,note 1504,2620.0519121351817
2024-03-03 17:00:00,1104.0,4296.993303519697,note 1505,4296.993303519697
2024-03-03 18:00:00,1282.0,3917.1849105968663,note 1506,3917.1849105968663
2024-03-03 19:00:00,1705.0,2367.7438585243517,note 1507,2367.7438585243517
2024-03-03 20:00:00,1111.0,3927.30724746971,note 1508,3927.30724746971
2024-03-03 21:00:00,1803.0,2417.172864004677,note 1509,2417.172864004677
2024-03-03 22:00:00,,1595.7061021808368,note 1510,1595.7061021808368
2024-03-03 23:00:00,1884.0,2506.6112152201404,note 1511,2506.6112152201404
2024-03-04 00:00:00,1676.0,3297.8152591936464,note 1512,3297.8152591936464
not-a-date,1485.0,error,note 1513,error
not-a-date,1949.0,2940.2285980235542,note 1514,2940.2285980235542
2024-03-04 03:00:00,,2902.858009465719,note 1515,2902.858009465719
2024-03-04 04:00:00,1331.0,4258.352258785768,note 1516,4258.352258785768
2024-03-04 05:00:00,1457.0,2200.767190821225,note 1517,2200.767190821225
2024-03-04 06:00:00,,1257.7941086109856,note 1518,1257.7941086109856
2024-03-04 07:00:00,,2316.963963644302,note 1519,2316.963963644302
2024-03-04 08:00:00,1008.0,2935.1342933197125,note 1520,2935.1342933197125
2024-03-04 09:00:00,1998.0,4782.176265939602,note 1521,4782.176265939602
2024-03-04 10:00:00,1165.0,4688.855832398554,note 1522,4688.855832398554
2024-03-04 11:00:00,1411.0,4508.302107234191,note 1523,4508.302107234191
2024-03-04 12:00:00,1263.0,4554.210635918893,note 1524,4554.210635918893
not-a-date,1691.0,736.590248445132,note 1525,736.590248445132
2024-03-04 14:00:00,1096.0,4139.10418058205,note 1526,4139.10418058205
not-a-date,1402.0,4773.004751208389,note 1527,4773.004751208389
2024-03-04 16:00:00,1169.0,4544.069480217919,note 1528,4544.069480217919
2024-03-04 17:00:00,1299.0,4910.99399288105,note 1529,4910.99399288105
not-a-date,1242.0,3083.1954245658876,note 1530,3083.1954245658876
2024-03-04 19:00:00,1125.0,1289.3238409420997,note 1531,1289.3238409420997
2024-03-04 20:00:00,1222.0,1377.0903045801053,note 1532,1377.0903045801053
2024-03-04 21:00:00,1520.0,2316.1239625101202,note 1533,2316.1239625101202
not-a-date,1373.0,error,note 1534,error
2024-03-04 23:00:00,1740.0,2264.8700867448633,note 1535,2264.8700867448633
2024-03-05 00:00:00,1661.0,3359.1480769701775,note 1536,3359.1480769701775
2024-03-05 01:00:00,1552.0,2146.9505447571883,note 1537,2146.9505447571883
2024-03-05 02:00:00,1539.0,4809.874325946935,note 1538,4809.874325946935
2024-03-05 03:00:00,1417.0,4277.407302880717,note 1539,4277.407302880717
2024-03-05 04:00:00,1112.0,2679.1290009848685,note 1540,2679.1290009848685
2024-03-05 05:00:00,1739.0,551.7409602805558,note 1541,551.7409602805558
2024-03-05 06:00:00,1078.0,2930.8428056687317,note 1542,2930.8428056687317
2024-03-05 07:00:00,,921.767657987626,note 1543,921.767657987626
2024-03-05 08:00:00,1148.0,2079.6237086480933,note 1544,2079.6237086480933
2024-03-05 09:00:00,1143.0,257.74819946313164,note 1545,257.74819946313164
2024-03-05 10:00:00,1912.0,error,note 1546,error
2024-03-05 11:00:00,1737.0,1236.5123145499444,note 1547,1236.5123145499444
2024-03-05 12:00:00,1252.0,654.470228579965,note 1548,654.470228579965
2024-03-05 13:00:00,1129.0,4205.642365762222,note 1549,4205.642365762222
2024-03-05 14:00:00,1938.0,2491.953475493278,note 1550,2491.953475493278
2024-03-05 15:00:00,1626.0,1244.343289325857,note 1551,1244.343289325857
2024-03-05 16:00:00,1846.0,150.7000557961672,note 1552,150.7000557961672
2024-03-05 17:00:00,,4266.152541213055,note 1553,4266.152541213055
2024-03-05 18:00:00,,1972.4997405420659,note 1554,1972.4997405420659
not-a-date,1598.0,1861.342129582737,note 1555,1861.342129582737
2024-03-05 20:00:00,1931.0,518.15368182237,note 1556,518.15368182237
2024-03-05 21:00:00,1516.0,2666.3920471093024,note 1557,2666.3920471093024
2024-03-05 22:00:00,1865.0,628.5130636319013,note 1558,628.5130636319013
2024-03-05 23:00:00,1890.0,1697.434396087071,note 1559,1697.434396087071
2024-03-06 00:00:00,1232.0,4948.366900784638,note 1560,4948.366900784638
2024-03-06 01:00:00,1548.0,2455.453835704041,note 1561,2455.453835704041
2024-03-06 02:00:00,1198.0,861.1185079030804,note 1562,861.1185079030804
2024-03-06 03:00:00,1274.0,2710.959307533348,note 1563,2710.959307533348
2024-03-06 04:00:00,1882.0,4463.234261936911,note 1564,4463.234261936911
2024-03-06 05:00:00,1238.0,968.8230166236173,note 1565,968.8230166236173
2024-03-06 06:00:00,1508.0,1163.1723839130377,note 1566,1163.1723839130377
2024-03-06 07:00:00,1079.0,199.5547284897878,note 1567,199.5547284897878
2024-03-06 08:00:00,1470.0,4478.776123149788,note 1568,4478.776123149788
2024-03-06 09:00:00,1539.0,1215.6404190823794,note 1569,1215.6404190823794
2024-03-06 10:00:00,1145.0,469.12957152692076,note 1570,469.12957152692076
